species,lat,lon,month,source
cantharellus_cinnabarinus,43.677283,-79.291755,7,GBIF
cantharellus_cinnabarinus,38.643008,-78.136405,7,GBIF
cantharellus_cinnabarinus,35.872296,-78.760226,7,GBIF
cantharellus_cinnabarinus,39.004333,-76.875497,7,GBIF
cantharellus_cinnabarinus,38.97963,-76.570708,7,GBIF
cantharellus_cinnabarinus,40.758483,-73.749537,7,GBIF
cantharellus_cinnabarinus,39.288325,-78.784967,7,GBIF
cantharellus_cinnabarinus,39.906387,-75.357696,7,GBIF
cantharellus_cinnabarinus,40.738587,-73.159172,7,GBIF
cantharellus_cinnabarinus,38.953813,-75.940063,7,GBIF
cantharellus_cinnabarinus,40.518517,-74.191575,7,GBIF
cantharellus_cinnabarinus,29.117542,-82.253403,7,GBIF
cantharellus_cinnabarinus,42.351169,-72.725246,7,GBIF
cantharellus_cinnabarinus,38.646444,-78.140511,7,GBIF
cantharellus_cinnabarinus,39.14705,-77.06793,7,GBIF
cantharellus_cinnabarinus,45.55818,-84.703721,7,GBIF
cantharellus_cinnabarinus,35.346863,-90.03218,7,GBIF
cantharellus_cinnabarinus,38.554417,-78.396662,7,GBIF
cantharellus_cinnabarinus,38.566887,-78.332367,7,GBIF
cantharellus_cinnabarinus,35.982433,-78.917862,7,GBIF
cantharellus_cinnabarinus,40.41071,-74.46025,7,GBIF
cantharellus_cinnabarinus,40.712763,-74.487878,7,GBIF
cantharellus_cinnabarinus,40.521695,-74.191292,7,GBIF
cantharellus_cinnabarinus,38.558119,-78.299797,7,GBIF
cantharellus_cinnabarinus,37.646972,-77.610292,7,GBIF
cantharellus_cinnabarinus,45.556267,-84.688837,7,GBIF
cantharellus_cinnabarinus,29.630544,-82.372478,7,GBIF
cantharellus_cinnabarinus,41.745595,-74.195953,7,GBIF
cantharellus_cinnabarinus,41.958384,-70.667262,7,GBIF
cantharellus_cinnabarinus,38.554325,-78.396842,7,GBIF
cantharellus_cinnabarinus,42.48155,-83.508885,7,GBIF
cantharellus_cinnabarinus,35.475728,-82.641373,7,GBIF
cantharellus_cinnabarinus,41.820994,-71.133783,7,GBIF
cantharellus_cinnabarinus,40.050583,-75.214088,7,GBIF
cantharellus_cinnabarinus,39.005389,-76.610969,7,GBIF
cantharellus_cinnabarinus,41.330947,-72.630638,7,GBIF
cantharellus_cinnabarinus,39.005183,-76.612236,7,GBIF
cantharellus_cinnabarinus,33.059925,-93.015206,7,GBIF
cantharellus_cinnabarinus,38.979609,-77.159389,7,GBIF
cantharellus_cinnabarinus,38.794267,-77.230208,7,GBIF
cantharellus_cinnabarinus,41.187765,-81.432381,7,GBIF
cantharellus_cinnabarinus,37.394914,-77.582806,7,GBIF
cantharellus_cinnabarinus,34.218328,-87.366555,7,GBIF
cantharellus_cinnabarinus,39.002644,-76.610931,7,GBIF
cantharellus_cinnabarinus,38.392953,-76.424263,7,GBIF
cantharellus_cinnabarinus,33.725356,-94.260636,7,GBIF
cantharellus_cinnabarinus,36.106639,-79.148286,7,GBIF
cantharellus_cinnabarinus,36.863791,-80.68121,7,GBIF
cantharellus_cinnabarinus,35.504286,-83.298639,7,GBIF
cantharellus_cinnabarinus,37.852405,-79.133587,7,GBIF
cantharellus_cinnabarinus,40.130356,-74.113922,7,GBIF
cantharellus_cinnabarinus,42.242113,-72.91613,7,GBIF
cantharellus_cinnabarinus,37.852061,-79.512019,7,GBIF
cantharellus_cinnabarinus,39.363129,-76.882479,7,GBIF
cantharellus_cinnabarinus,39.003147,-76.610206,7,GBIF
cantharellus_cinnabarinus,40.140285,-75.346419,7,GBIF
cantharellus_cinnabarinus,30.223408,-95.453894,7,GBIF
cantharellus_cinnabarinus,38.530995,-78.440758,7,GBIF
cantharellus_cinnabarinus,28.809298,-82.30454,7,GBIF
cantharellus_cinnabarinus,38.358383,-79.203981,7,GBIF
cantharellus_cinnabarinus,29.708247,-82.394913,7,GBIF
cantharellus_cinnabarinus,40.943803,-74.386416,7,GBIF
cantharellus_cinnabarinus,37.236755,-77.3518,7,GBIF
cantharellus_cinnabarinus,36.137,-79.160072,7,GBIF
cantharellus_cinnabarinus,40.230888,-74.975037,7,GBIF
cantharellus_cinnabarinus,35.929356,-79.062805,7,GBIF
cantharellus_cinnabarinus,36.544406,-84.740687,7,GBIF
cantharellus_cinnabarinus,35.853416,-78.685058,7,GBIF
cantharellus_cinnabarinus,41.985863,-87.688988,7,GBIF
cantharellus_cinnabarinus,40.835053,-76.365875,7,GBIF
cantharellus_cinnabarinus,40.566613,-79.907273,7,GBIF
cantharellus_cinnabarinus,35.592342,-83.852767,7,GBIF
cantharellus_cinnabarinus,42.78519,-83.204843,7,GBIF
cantharellus_cinnabarinus,38.902713,-75.485015,7,GBIF
cantharellus_cinnabarinus,39.883018,-74.538309,7,GBIF
cantharellus_cinnabarinus,41.4645,-73.260229,7,GBIF
cantharellus_cinnabarinus,41.265625,-73.211103,7,GBIF
cantharellus_cinnabarinus,37.930962,-79.101503,7,GBIF
cantharellus_cinnabarinus,39.126149,-77.306636,7,GBIF
cantharellus_cinnabarinus,38.95549,-75.938017,7,GBIF
cantharellus_cinnabarinus,42.34172,-72.588422,7,GBIF
cantharellus_cinnabarinus,39.156046,-76.917647,7,GBIF
cantharellus_cinnabarinus,38.05137,-80.27603,8,GBIF
cantharellus_cinnabarinus,41.095422,-74.2135,8,GBIF
cantharellus_cinnabarinus,42.353381,-72.655105,8,GBIF
cantharellus_cinnabarinus,30.62579,-95.530411,8,GBIF
cerioporus_squamosus,45.245187,-92.602242,1,GBIF
cerioporus_squamosus,48.324946,10.049436,1,GBIF
cerioporus_squamosus,48.131276,11.545938,1,GBIF
cerioporus_squamosus,63.78304,20.41887,1,GBIF
cerioporus_squamosus,59.85749,17.62228,1,GBIF
cerioporus_squamosus,58.63081,13.44609,1,GBIF
cerioporus_squamosus,55.87722,13.51371,1,GBIF
cerioporus_squamosus,40.435952,-79.904984,1,GBIF
cerioporus_squamosus,42.944226,-80.420831,1,GBIF
cerioporus_squamosus,44.042061,-91.664567,1,GBIF
cerioporus_squamosus,41.854022,-73.451478,1,GBIF
cerioporus_squamosus,43.639065,-93.374687,1,GBIF
cerioporus_squamosus,36.353596,-83.916499,1,GBIF
cerioporus_squamosus,43.977833,-91.25412,1,GBIF
cerioporus_squamosus,-22.960558,-43.229867,1,GBIF
cerioporus_squamosus,41.802811,-87.712584,1,GBIF
cerioporus_squamosus,62.974356,21.592639,1,GBIF
cerioporus_squamosus,41.644711,-83.435225,1,GBIF
cerioporus_squamosus,38.847143,-77.466295,1,GBIF
cerioporus_squamosus,28.154537,-82.786345,1,GBIF
cerioporus_squamosus,53.600166,-2.912509,1,GBIF
cerioporus_squamosus,-25.3974,-49.283533,1,GBIF
cerioporus_squamosus,59.59611,17.7857,2,GBIF
cerioporus_squamosus,44.90828,-93.248733,2,GBIF
cerioporus_squamosus,41.785892,-87.580547,2,GBIF
cerioporus_squamosus,41.963439,-87.632961,2,GBIF
cerioporus_squamosus,43.108681,-89.485503,2,GBIF
cerioporus_squamosus,40.900755,-73.874833,2,GBIF
cerioporus_squamosus,56.32057,43.928664,2,GBIF
cerioporus_squamosus,41.710606,-72.634444,2,GBIF
cerioporus_squamosus,52.951368,-1.115627,2,GBIF
cerioporus_squamosus,39.200017,-84.48872,2,GBIF
cerioporus_squamosus,69.991329,22.819831,2,GBIF
cerioporus_squamosus,43.083658,-79.077864,2,GBIF
cerioporus_squamosus,42.90127,-74.572153,2,GBIF
cerioporus_squamosus,52.535143,13.463743,2,GBIF
cerioporus_squamosus,41.430565,-81.66275,2,GBIF
cerioporus_squamosus,59.83228,17.64483,2,GBIF
cerioporus_squamosus,39.735141,-104.967898,2,GBIF
cerioporus_squamosus,42.471887,-9.007141,2,GBIF
cerioporus_squamosus,40.671586,-81.639711,2,GBIF
cerioporus_squamosus,58.33162,13.76843,2,GBIF
cerioporus_squamosus,35.877742,-84.10553,2,GBIF
cerioporus_squamosus,59.27566,14.97618,3,GBIF
cerioporus_squamosus,59.81206,17.66347,3,GBIF
cerioporus_squamosus,63.76933,20.41346,3,GBIF
cerioporus_squamosus,41.469088,-73.258117,3,GBIF
cerioporus_squamosus,41.38035,-8.01151,3,GBIF
cerioporus_squamosus,40.332213,-80.11445,3,GBIF
cerioporus_squamosus,42.509478,-83.563692,3,GBIF
cerioporus_squamosus,45.318417,-75.710525,3,GBIF
cerioporus_squamosus,44.784537,11.378277,3,GBIF
cerioporus_squamosus,41.180147,-95.912261,3,GBIF
cerioporus_squamosus,35.003095,-85.200912,3,GBIF
cerioporus_squamosus,33.769179,-84.329224,3,GBIF
cerioporus_squamosus,61.472874,21.860264,3,GBIF
cerioporus_squamosus,60.436049,22.258671,3,GBIF
cerioporus_squamosus,41.325503,-81.406836,3,GBIF
cerioporus_squamosus,43.562604,-5.90468,3,GBIF
cerioporus_squamosus,51.60108,18.941853,3,GBIF
cerioporus_squamosus,43.475392,-80.559242,3,GBIF
cerioporus_squamosus,44.491746,-73.201485,3,GBIF
cerioporus_squamosus,43.174237,-90.783522,3,GBIF
cerioporus_squamosus,55.047404,12.205816,3,GBIF
cerioporus_squamosus,42.972962,-81.186233,3,GBIF
cerioporus_squamosus,45.551018,9.22018,3,GBIF
cerioporus_squamosus,53.409267,-2.091944,3,GBIF
cerioporus_squamosus,34.646494,-86.464993,3,GBIF
cerioporus_squamosus,46.837984,12.736076,3,GBIF
cerioporus_squamosus,34.474644,-86.051514,3,GBIF
cerioporus_squamosus,36.178515,-84.090105,3,GBIF
cerioporus_squamosus,38.995717,-77.374245,3,GBIF
cerioporus_squamosus,34.209446,-85.218536,3,GBIF
cerioporus_squamosus,42.839725,-73.25643,3,GBIF
cerioporus_squamosus,44.940222,-93.149239,3,GBIF
cerioporus_squamosus,40.017004,-105.289969,3,GBIF
cerioporus_squamosus,35.008137,-80.831092,3,GBIF
cerioporus_squamosus,53.422961,-2.814146,3,GBIF
cerioporus_squamosus,39.895402,-82.103367,3,GBIF
cerioporus_squamosus,53.423154,-2.814051,3,GBIF
cerioporus_squamosus,60.433043,22.171041,3,GBIF
cerioporus_squamosus,45.413131,9.706409,3,GBIF
cerioporus_squamosus,43.897986,-79.254267,3,GBIF
cerioporus_squamosus,41.676083,-91.518519,3,GBIF
cerioporus_squamosus,50.983028,-2.524783,3,GBIF
cerioporus_squamosus,39.136131,-77.51466,3,GBIF
cerioporus_squamosus,45.523548,10.171572,3,GBIF
cerioporus_squamosus,44.248088,-76.472358,3,GBIF
cerioporus_squamosus,33.469903,-84.306192,3,GBIF
cerioporus_squamosus,39.680568,-105.054542,3,GBIF
cerioporus_squamosus,43.07137,-87.898138,3,GBIF
cerioporus_squamosus,35.901744,-83.943113,3,GBIF
cerioporus_squamosus,55.68638,13.23409,4,GBIF
cerioporus_squamosus,35.150014,-89.875978,4,GBIF
cerioporus_squamosus,52.290378,-1.519753,4,GBIF
cerioporus_squamosus,35.050367,-81.000192,4,GBIF
cerioporus_squamosus,39.723732,-104.959405,4,GBIF
cerioporus_squamosus,38.054082,-78.447865,4,GBIF
cerioporus_squamosus,36.248065,-82.26849,4,GBIF
cerioporus_squamosus,36.364136,-82.266907,4,GBIF
cerioporus_squamosus,39.04942,-76.722832,4,GBIF
cerioporus_squamosus,51.749765,-1.272553,4,GBIF
cerioporus_squamosus,37.813237,-78.907819,4,GBIF
cerioporus_squamosus,36.025783,-78.899836,4,GBIF
cerioporus_squamosus,40.381908,-87.082336,4,GBIF
cerioporus_squamosus,35.496813,-80.841646,4,GBIF
cerioporus_squamosus,43.344578,77.0534,4,GBIF
cerioporus_squamosus,39.648347,-79.983926,4,GBIF
cerioporus_squamosus,35.720362,-83.40992,4,GBIF
cerioporus_squamosus,36.264638,-94.27642,4,GBIF
cerioporus_squamosus,39.788883,-83.878872,4,GBIF
cerioporus_squamosus,39.623797,-76.163886,4,GBIF
cerioporus_squamosus,46.399866,6.195373,4,GBIF
cerioporus_squamosus,35.178272,-85.415742,4,GBIF
cerioporus_squamosus,39.31218,-77.637619,4,GBIF
cerioporus_squamosus,45.625647,12.332688,4,GBIF
cerioporus_squamosus,39.06442,-84.185447,4,GBIF
cerioporus_squamosus,38.40651,-85.594491,4,GBIF
cerioporus_squamosus,51.667796,-3.015488,4,GBIF
cerioporus_squamosus,39.3022,-77.556407,4,GBIF
cerioporus_squamosus,38.914233,-95.2359,4,GBIF
cerioporus_squamosus,36.070582,-78.85882,4,GBIF
cerioporus_squamosus,39.309017,-84.614296,4,GBIF
cerioporus_squamosus,36.295205,-94.145795,4,GBIF
cerioporus_squamosus,39.089747,-77.470919,4,GBIF
cerioporus_squamosus,38.677745,-83.633255,4,GBIF
cerioporus_squamosus,43.219743,76.937655,4,GBIF
cerioporus_squamosus,36.220422,-86.65953,4,GBIF
cerioporus_squamosus,40.004997,-88.640595,4,GBIF
cerioporus_squamosus,36.080692,-86.878151,4,GBIF
cerioporus_squamosus,39.382483,-77.453445,4,GBIF
cerioporus_squamosus,38.493625,-82.485183,4,GBIF
cerioporus_squamosus,45.933017,9.42633,4,GBIF
cerioporus_squamosus,53.81936,-1.316608,4,GBIF
cerioporus_squamosus,38.841192,-81.619267,4,GBIF
cerioporus_squamosus,51.311024,-0.087755,4,GBIF
cerioporus_squamosus,51.559762,-0.164993,4,GBIF
cerioporus_squamosus,40.871522,-73.924766,4,GBIF
cerioporus_squamosus,51.629003,-0.206587,4,GBIF
cerioporus_squamosus,44.988143,-93.206772,4,GBIF
cerioporus_squamosus,40.87218,-73.92402,4,GBIF
cerioporus_squamosus,39.24852,-83.345898,4,GBIF
cerioporus_squamosus,34.158328,-86.847542,4,GBIF
cerioporus_squamosus,38.775467,-84.255705,4,GBIF
cerioporus_squamosus,56.00058,-2.619081,4,GBIF
cerioporus_squamosus,38.546781,-76.532305,4,GBIF
cerioporus_squamosus,38.804583,-77.470803,4,GBIF
cerioporus_squamosus,40.613161,-82.288694,4,GBIF
cerioporus_squamosus,42.8688,-7.88115,4,GBIF
cerioporus_squamosus,39.93865,-75.461181,4,GBIF
cerioporus_squamosus,39.107281,-83.409837,4,GBIF
cerioporus_squamosus,51.600948,-2.378805,4,GBIF
cerioporus_squamosus,36.798012,-80.351592,4,GBIF
cerioporus_squamosus,44.862669,34.337822,4,GBIF
cerioporus_squamosus,36.053683,-85.613503,4,GBIF
cerioporus_squamosus,35.880684,-86.436637,4,GBIF
cerioporus_squamosus,35.210785,-87.127158,4,GBIF
cerioporus_squamosus,48.330792,16.322655,4,GBIF
cerioporus_squamosus,44.504206,-87.939771,4,GBIF
cerioporus_squamosus,47.396925,8.546306,4,GBIF
cerioporus_squamosus,37.856332,-84.724458,4,GBIF
cerioporus_squamosus,37.990955,-87.503876,4,GBIF
cerioporus_squamosus,50.64403,36.60897,4,GBIF
cerioporus_squamosus,45.276765,9.765709,4,GBIF
cerioporus_squamosus,40.578847,-80.178887,4,GBIF
cerioporus_squamosus,34.831486,-83.25604,4,GBIF
cerioporus_squamosus,40.207135,44.506719,4,GBIF
cerioporus_squamosus,38.385177,-78.988091,4,GBIF
cerioporus_squamosus,34.409151,-83.938254,4,GBIF
cerioporus_squamosus,35.556958,-83.3144,4,GBIF
cerioporus_squamosus,42.998425,-4.150736,4,GBIF
cerioporus_squamosus,51.505423,-2.551987,4,GBIF
cerioporus_squamosus,35.877682,-86.424896,4,GBIF
cerioporus_squamosus,42.800667,-77.82601,4,GBIF
cerioporus_squamosus,36.223236,-86.927124,4,GBIF
cerioporus_squamosus,38.545402,-78.351948,4,GBIF
cerioporus_squamosus,50.772676,3.61304,4,GBIF
cerioporus_squamosus,51.306297,-1.0926,4,GBIF
cerioporus_squamosus,41.93763,-91.709206,4,GBIF
cerioporus_squamosus,51.760608,-1.245347,4,GBIF
cerioporus_squamosus,40.88705,-73.896098,4,GBIF
cerioporus_squamosus,36.696114,-83.343779,4,GBIF
cerioporus_squamosus,39.172932,-84.537912,4,GBIF
cerioporus_squamosus,36.16375,-79.560412,4,GBIF
cerioporus_squamosus,39.403029,-82.18341,4,GBIF
cerioporus_squamosus,35.880666,-86.43691,4,GBIF
cerioporus_squamosus,43.236422,76.948488,4,GBIF
cerioporus_squamosus,38.878437,-94.69195,4,GBIF
cerioporus_squamosus,40.258598,-88.378995,4,GBIF
cerioporus_squamosus,38.882038,-76.55233,4,GBIF
cerioporus_squamosus,51.485725,-1.087686,4,GBIF
cerioporus_squamosus,40.175973,45.577162,4,GBIF
cerioporus_squamosus,43.23559,76.945789,4,GBIF
cerioporus_squamosus,50.768996,0.193012,4,GBIF
cerioporus_squamosus,45.501683,-73.621147,4,GBIF
cerioporus_squamosus,37.53281,-77.475793,4,GBIF
cerioporus_squamosus,51.54156,-2.910386,4,GBIF
cerioporus_squamosus,51.565875,0.39418,4,GBIF
cerioporus_squamosus,48.365906,16.159749,4,GBIF
cerioporus_squamosus,38.082638,-78.448498,4,GBIF
cerioporus_squamosus,38.380928,-90.396751,4,GBIF
cerioporus_squamosus,49.589722,-1.245879,4,GBIF
cerioporus_squamosus,41.067367,-75.013497,4,GBIF
cerioporus_squamosus,45.80638,8.881643,4,GBIF
cerioporus_squamosus,50.982916,-2.524882,4,GBIF
cerioporus_squamosus,44.214514,7.430878,4,GBIF
cerioporus_squamosus,35.950722,-83.868675,4,GBIF
cerioporus_squamosus,44.138747,39.412712,4,GBIF
cerioporus_squamosus,37.550356,-77.51621,4,GBIF
cerioporus_squamosus,36.6888,-79.910745,4,GBIF
cerioporus_squamosus,52.40701,13.737912,4,GBIF
cerioporus_squamosus,36.4505,-94.305918,4,GBIF
cerioporus_squamosus,42.800877,-77.826833,4,GBIF
cerioporus_squamosus,50.814334,6.483928,4,GBIF
cerioporus_squamosus,41.73696,-111.833836,4,GBIF
cerioporus_squamosus,47.406184,8.541554,4,GBIF
cerioporus_squamosus,38.544785,-90.537462,4,GBIF
cerioporus_squamosus,38.655789,-77.490306,4,GBIF
cerioporus_squamosus,39.006098,-77.060865,4,GBIF
cerioporus_squamosus,38.238458,-85.702038,4,GBIF
cerioporus_squamosus,45.530011,9.20274,4,GBIF
cerioporus_squamosus,45.25343,-75.808433,4,GBIF
cerioporus_squamosus,51.560771,9.911114,4,GBIF
cerioporus_squamosus,35.706387,-86.222264,4,GBIF
cerioporus_squamosus,35.381372,-82.636089,4,GBIF
cerioporus_squamosus,50.92687,-3.243447,4,GBIF
cerioporus_squamosus,41.073394,-75.000555,4,GBIF
cerioporus_squamosus,39.133735,-77.526412,4,GBIF
cerioporus_squamosus,39.125488,-84.785497,4,GBIF
cerioporus_squamosus,52.325657,4.84777,4,GBIF
cerioporus_squamosus,38.701999,-78.493495,4,GBIF
cerioporus_squamosus,39.410747,-78.755726,4,GBIF
cerioporus_squamosus,52.06435,-1.802205,4,GBIF
cerioporus_squamosus,42.097613,-91.761869,4,GBIF
cerioporus_squamosus,46.240963,18.857503,4,GBIF
cerioporus_squamosus,38.66972,-76.599595,4,GBIF
cerioporus_squamosus,41.67681,-91.511327,4,GBIF
cerioporus_squamosus,40.014,-82.836922,4,GBIF
cerioporus_squamosus,50.889155,-0.189638,4,GBIF
cerioporus_squamosus,48.232487,15.33203,4,GBIF
cerioporus_squamosus,41.70261,-87.894306,4,GBIF
cerioporus_squamosus,35.709555,-83.319612,4,GBIF
cerioporus_squamosus,53.403836,-2.237122,4,GBIF
cerioporus_squamosus,52.6451,-2.874058,4,GBIF
cerioporus_squamosus,37.333225,-80.756012,4,GBIF
cerioporus_squamosus,40.665328,-88.88992,4,GBIF
cerioporus_squamosus,36.263672,-94.250245,4,GBIF
cerioporus_squamosus,40.143467,-75.346825,4,GBIF
cetraria_islandica,61.19248,13.07087,1,GBIF
cetraria_islandica,59.80087,17.63364,1,GBIF
cetraria_islandica,51.456969,19.246469,1,GBIF
cetraria_islandica,51.96995,39.469325,1,GBIF
cetraria_islandica,52.37,7.9,1,GBIF
cetraria_islandica,53.110216,9.926701,1,GBIF
cetraria_islandica,53.15798,9.955177,1,GBIF
cetraria_islandica,50.695625,22.346067,1,GBIF
cetraria_islandica,57.101522,23.24203,1,GBIF
cetraria_islandica,53.187898,9.980153,1,GBIF
cetraria_islandica,49.376921,12.042803,1,GBIF
cetraria_islandica,53.187746,9.980226,1,GBIF
cetraria_islandica,53.187847,9.980213,1,GBIF
cetraria_islandica,60.59965,15.71353,1,GBIF
cetraria_islandica,59.83918,17.6155,1,GBIF
cetraria_islandica,57.70141,16.6656,1,GBIF
cetraria_islandica,59.838,17.52953,1,GBIF
cetraria_islandica,56.970079,8.419898,1,GBIF
cetraria_islandica,56.018151,11.988712,1,GBIF
cetraria_islandica,61.161874,10.555537,1,GBIF
cetraria_islandica,52.45,6.35,1,GBIF
cetraria_islandica,64.213693,28.952323,1,GBIF
cetraria_islandica,59.21577,18.35027,1,GBIF
cetraria_islandica,58.97616,16.46732,1,GBIF
cetraria_islandica,58.01822,11.66932,1,GBIF
cetraria_islandica,58.76488,16.99516,1,GBIF
cetraria_islandica,59.22639,17.94431,1,GBIF
cetraria_islandica,57.41389,15.07263,1,GBIF
cetraria_islandica,59.33444,18.26473,1,GBIF
cetraria_islandica,57.70306,16.6653,1,GBIF
cetraria_islandica,59.59593,14.85522,1,GBIF
cetraria_islandica,56.62711,12.90449,1,GBIF
cetraria_islandica,60.294073,24.502147,1,GBIF
cetraria_islandica,55.529026,21.100245,1,GBIF
cetraria_islandica,60.494437,22.452692,1,GBIF
cetraria_islandica,60.511159,22.454479,1,GBIF
cetraria_islandica,55.449564,27.015061,1,GBIF
cetraria_islandica,60.158044,24.654968,1,GBIF
cetraria_islandica,59.348356,16.422881,1,GBIF
cetraria_islandica,53.119243,9.897564,1,GBIF
cetraria_islandica,60.440068,22.195837,1,GBIF
cetraria_islandica,56.001645,9.183214,1,GBIF
cetraria_islandica,59.226072,10.944427,2,GBIF
cetraria_islandica,59.266357,10.988013,2,GBIF
cetraria_islandica,58.333273,8.616191,2,GBIF
cetraria_islandica,53.064368,9.909589,2,GBIF
cetraria_islandica,59.5082,15.10269,2,GBIF
cetraria_islandica,58.43703,13.89504,2,GBIF
cetraria_islandica,57.25846,15.20338,2,GBIF
cetraria_islandica,59.18516,16.779,2,GBIF
cetraria_islandica,58.23351,15.48808,2,GBIF
cetraria_islandica,57.69796,16.6741,2,GBIF
cetraria_islandica,56.738462,37.179525,2,GBIF
cetraria_islandica,54.92199,23.540841,2,GBIF
cetraria_islandica,60.514763,24.824244,2,GBIF
cetraria_islandica,54.820537,40.292403,2,GBIF
cetraria_islandica,50.778272,18.813764,2,GBIF
cetraria_islandica,56.01875,11.993186,2,GBIF
cetraria_islandica,56.015514,11.990532,2,GBIF
cetraria_islandica,58.48009,12.41642,2,GBIF
cetraria_islandica,50.832124,18.782619,2,GBIF
cetraria_islandica,50.823784,18.776988,2,GBIF
cetraria_islandica,55.869625,39.537866,2,GBIF
cetraria_islandica,49.799703,13.374613,2,GBIF
cetraria_islandica,58.161285,8.269091,2,GBIF
cetraria_islandica,57.70859,12.99325,2,GBIF
cetraria_islandica,59.09296,16.81354,2,GBIF
cetraria_islandica,59.29035,16.57249,2,GBIF
cetraria_islandica,56.97306,14.56555,2,GBIF
cetraria_islandica,62.35296,17.19831,2,GBIF
cetraria_islandica,59.278186,10.985749,2,GBIF
cetraria_islandica,59.276515,10.978913,2,GBIF
cetraria_islandica,59.272678,10.974987,2,GBIF
cetraria_islandica,59.278209,10.988067,2,GBIF
cetraria_islandica,59.278764,10.981464,2,GBIF
cetraria_islandica,60.22076,24.954763,2,GBIF
cetraria_islandica,60.16665,25.020519,2,GBIF
cetraria_islandica,64.8619,25.654,2,GBIF
cetraria_islandica,60.402572,22.315693,2,GBIF
cetraria_islandica,59.267799,10.978122,2,GBIF
cetraria_islandica,53.16256,9.956705,2,GBIF
cetraria_islandica,53.162519,9.956609,2,GBIF
cetraria_islandica,53.16244,9.956596,2,GBIF
cetraria_islandica,59.186043,11.042397,3,GBIF
cetraria_islandica,58.490261,5.806719,3,GBIF
cetraria_islandica,52.2,7.0,3,GBIF
cetraria_islandica,56.00095,9.180293,3,GBIF
cetraria_islandica,63.770881,11.433748,3,GBIF
cetraria_islandica,59.106033,6.388145,3,GBIF
cetraria_islandica,59.245412,11.068664,3,GBIF
cetraria_islandica,60.240708,11.912819,3,GBIF
cetraria_islandica,55.82891,14.21504,3,GBIF
cetraria_islandica,55.65445,13.64792,3,GBIF
cetraria_islandica,59.32932,16.54036,3,GBIF
cetraria_islandica,57.73289,16.66119,3,GBIF
cetraria_islandica,55.81156,14.20716,3,GBIF
cetraria_islandica,57.52982,14.60682,3,GBIF
cetraria_islandica,59.04527,16.572,3,GBIF
cetraria_islandica,59.83226,17.58758,3,GBIF
cetraria_islandica,55.40153,12.88436,3,GBIF
cetraria_islandica,59.19571,16.77347,3,GBIF
cetraria_islandica,59.18489,16.78499,3,GBIF
cetraria_islandica,61.208656,10.886638,3,GBIF
cetraria_islandica,57.584889,10.369771,3,GBIF
cetraria_islandica,54.342606,18.956907,3,GBIF
cetraria_islandica,61.229668,21.543067,3,GBIF
cetraria_islandica,60.485293,25.132652,3,GBIF
cetraria_islandica,60.409722,29.490556,3,GBIF
cetraria_islandica,47.018964,6.742089,3,GBIF
cetraria_islandica,52.336761,20.733263,3,GBIF
cetraria_islandica,54.466009,25.15173,3,GBIF
cetraria_islandica,60.50823,22.435135,3,GBIF
cetraria_islandica,59.96181,14.43311,3,GBIF
cetraria_islandica,59.81883,16.00695,3,GBIF
cetraria_islandica,59.18622,18.29601,3,GBIF
cetraria_islandica,55.82946,14.21848,3,GBIF
cetraria_islandica,58.94666,12.33897,3,GBIF
cetraria_islandica,59.21772,16.81172,3,GBIF
cetraria_islandica,58.73715,17.01437,3,GBIF
cetraria_islandica,59.825895,7.223892,3,GBIF
cetraria_islandica,59.362289,10.05937,3,GBIF
cetraria_islandica,58.876256,6.788694,3,GBIF
cetraria_islandica,47.717062,8.114758,3,GBIF
cetraria_islandica,60.337018,24.681072,3,GBIF
cetraria_islandica,60.511139,22.481339,3,GBIF
cetraria_islandica,60.478124,30.412428,3,GBIF
cetraria_islandica,60.374111,25.741723,3,GBIF
cetraria_islandica,60.121847,29.948244,3,GBIF
cetraria_islandica,61.594832,23.965843,3,GBIF
cetraria_islandica,50.81805,18.691653,3,GBIF
cetraria_islandica,57.14259,16.42355,3,GBIF
cetraria_islandica,56.020694,11.989849,3,GBIF
cetraria_islandica,54.999119,15.0662,3,GBIF
cetraria_islandica,51.2,5.65,3,GBIF
cetraria_islandica,55.151742,25.835752,3,GBIF
cetraria_islandica,60.425913,22.334894,3,GBIF
cetraria_islandica,61.773058,23.462047,3,GBIF
cetraria_islandica,64.910158,25.592479,3,GBIF
cetraria_islandica,54.982569,25.930229,3,GBIF
cetraria_islandica,61.800104,23.45939,3,GBIF
cetraria_islandica,54.324527,24.783151,3,GBIF
cetraria_islandica,61.792574,23.39922,3,GBIF
cetraria_islandica,60.410551,30.331737,3,GBIF
cetraria_islandica,60.41034,30.331623,3,GBIF
cetraria_islandica,60.571093,22.610923,3,GBIF
cetraria_islandica,61.784471,33.832175,3,GBIF
cetraria_islandica,60.41023,30.332029,3,GBIF
cetraria_islandica,60.410937,30.331615,3,GBIF
cetraria_islandica,60.14917,15.68322,3,GBIF
cetraria_islandica,60.287949,24.595137,3,GBIF
cetraria_islandica,51.595833,6.095833,3,GBIF
cetraria_islandica,60.332414,24.681037,3,GBIF
cetraria_islandica,60.484919,25.129079,3,GBIF
cetraria_islandica,61.772913,23.459199,3,GBIF
cetraria_islandica,57.17926,15.28735,4,GBIF
cetraria_islandica,56.284687,8.135942,4,GBIF
cetraria_islandica,56.284803,8.135192,4,GBIF
cetraria_islandica,58.754751,8.906554,4,GBIF
